customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7149-VHVEG,Female,0,No,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Mailed check,60.3,964.8,No
1438-QPYBK,Male,0,No,Yes,54,No,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,63.53,3430.62,Yes
2791-HZTQW,Female,1,Yes,Yes,22,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.75,830.5,No
1236-GNVDE,Male,0,Yes,No,64,No,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.66,2282.24,No
8747-HZTQW,Female,0,Yes,Yes,42,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),42.95,1803.9,No
5232-MOTEO,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,49.42,741.3,No
6335-HZTQW,Male,0,Yes,Yes,53,No,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.94,4077.82,No
6813-HZTQW,Male,0,Yes,Yes,61,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,No,Mailed check,32.56,1986.16,No
8124-QPYBK,Female,0,No,Yes,67,No,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,62.58,4192.86,Yes
2560-MOTEO,Male,0,Yes,No,69,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,97.0,6693.0,Yes
1256-GNVDE,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,67.75,880.75,No
4381-QPYBK,Male,0,No,Yes,45,No,No phone service,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),110.69,4981.05,No
3412-GNVDE,Male,0,Yes,No,46,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),38.9,1789.4,Yes
5418-HZTQW,Male,0,Yes,Yes,32,No,No,No,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),93.12,2979.84,No
4195-VHVEG,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),36.38,2219.18,No
8679-MOTEO,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,33.93,1730.43,No
9015-GNVDE,Female,1,No,Yes,13,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),52.58,683.54,Yes
3338-QPYBK,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),75.85,1896.25,No
2397-VHVEG,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,33.35,1167.25,No
4994-QPYBK,Female,0,No,No,52,No,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.24,1468.48,Yes
6302-VHVEG,Female,0,No,No,64,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,48.61,3111.04,No
6593-HZTQW,Male,0,Yes,No,13,No,No,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,116.45,1513.85,No
8194-HZTQW,Male,1,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),78.91,5208.06,No
8656-QPYBK,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,80.47,1207.05,No
6908-HZTQW,Female,1,No,Yes,40,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,46.85,1874.0,No
3845-MOTEO,Male,1,No,Yes,67,Yes,No phone service,No,No,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.68,4400.56,No
9303-VHVEG,Male,1,Yes,No,70,No,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.07,7564.9,Yes
6976-VHVEG,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.49,213.96,No
9576-VHVEG,Male,0,Yes,No,57,No,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,No,Electronic check,86.21,4913.97,No
2765-MOTEO,Female,0,No,No,13,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Electronic check,30.01,390.13,No
5743-QPYBK,Female,0,Yes,No,57,Yes,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),115.82,6601.74,No
2346-GNVDE,Female,0,Yes,No,15,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,40.9,613.5,No
3015-QPYBK,Male,0,No,Yes,29,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,One year,No,Electronic check,68.32,1981.28,No
3746-MOTEO,Female,0,No,No,24,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),24.72,593.28,No
3355-QPYBK,Male,0,No,No,44,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,No,Mailed check,84.67,3725.48,No
7670-MOTEO,Male,0,Yes,Yes,3,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.98,296.94,Yes
1850-GNVDE,Female,0,No,Yes,56,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Two year,No,Electronic check,63.04,3530.24,No
5464-GNVDE,Female,1,No,Yes,64,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),21.74,1391.36,No
3405-HZTQW,Female,0,Yes,Yes,12,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,116.38,1396.56,No
1676-QPYBK,Female,0,Yes,No,50,No,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),85.11,4255.5,No
1737-QPYBK,Male,1,No,No,62,No,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,No,Electronic check,47.15,2923.3,Yes
8655-GNVDE,Male,1,Yes,Yes,51,No,No,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),29.21,1489.71,No
3303-VHVEG,Male,0,Yes,No,63,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),26.72,1683.36,Yes
2055-HZTQW,Male,0,No,Yes,46,No,No,No,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),79.05,3636.3,No
4686-QPYBK,Male,0,Yes,Yes,71,No,No,DSL,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),101.5,7206.5,Yes
5393-HZTQW,Female,1,No,No,9,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,56.9,512.1,No
6009-MOTEO,Female,0,No,No,33,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),59.56,1965.48,No
3042-GNVDE,Male,0,No,No,53,No,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),40.17,2129.01,Yes
9066-VHVEG,Female,1,Yes,Yes,3,No,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),62.11,186.33,Yes
1538-QPYBK,Male,0,No,Yes,52,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,83.23,4327.96,No
3508-MOTEO,Female,0,Yes,Yes,3,No,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),35.41,106.23,No
4839-GNVDE,Female,0,Yes,Yes,20,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,106.79,2135.8,No
7959-HZTQW,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No,One year,No,Mailed check,81.24,487.44,No
6220-MOTEO,Female,0,No,No,52,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,52.08,2708.16,No
2518-VHVEG,Female,0,Yes,No,56,No,Yes,No,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),95.43,5344.08,No
7720-GNVDE,Female,1,No,Yes,62,No,Yes,No,No,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,102.53,6356.86,Yes
6304-HZTQW,Male,0,No,No,55,No,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),88.04,4842.2,No
5062-QPYBK,Female,0,No,Yes,70,No,No,No,No internet service,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,79.09,5536.3,Yes
9326-HZTQW,Female,0,Yes,No,42,No,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,101.49,4262.58,No
2077-GNVDE,Male,0,No,Yes,22,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,76.55,1684.1,No
6207-GNVDE,Female,0,Yes,Yes,46,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,88.16,4055.36,No
2805-VHVEG,Male,0,Yes,No,36,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No,One year,No,Bank transfer (automatic),39.81,1433.16,No
5544-VHVEG,Male,0,No,No,9,No,No,No,No,No,No,Yes,No internet service,No internet service,One year,No,Mailed check,84.89,764.01,Yes
2998-GNVDE,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.23,876.9,No
2030-MOTEO,Female,1,Yes,No,22,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),60.46,1330.12,No
4600-VHVEG,Male,1,Yes,No,72,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Mailed check,115.13,8289.36,No
1309-QPYBK,Female,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),31.07,1056.38,Yes
4798-QPYBK,Male,0,Yes,Yes,71,No,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,37.72,2678.12,No
5563-GNVDE,Female,0,No,Yes,9,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.9,917.1,No
2124-VHVEG,Male,1,Yes,No,10,No,Yes,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,47.25,472.5,No
7124-GNVDE,Female,0,Yes,Yes,66,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,78.05,5151.3,No
3280-HZTQW,Male,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,109.68,2742.0,No
9857-MOTEO,Female,0,No,Yes,24,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,85.93,2062.32,Yes
4997-GNVDE,Male,1,Yes,Yes,59,No,No phone service,No,No,No,No internet service,Yes,Yes,No,One year,Yes,Mailed check,47.37,2794.83,No
8936-MOTEO,Male,0,Yes,No,49,No,Yes,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,46.53,2279.97,No
1229-GNVDE,Male,0,No,Yes,50,No,Yes,DSL,Yes,Yes,No,No internet service,No,No,Two year,No,Mailed check,33.54,1677.0,No
9201-VHVEG,Male,0,Yes,Yes,25,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),21.21,530.25,No
9899-MOTEO,Female,1,No,No,7,No,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,22.94,160.58,No
6838-HZTQW,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),48.09,3125.85,Yes
8547-GNVDE,Male,0,No,No,27,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,One year,No,Mailed check,67.13,1812.51,No
5190-HZTQW,Male,0,No,Yes,62,Yes,No phone service,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),95.38,5913.56,No
5391-MOTEO,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),20.35,549.45,Yes
8205-HZTQW,Male,0,No,No,59,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),70.62,4166.58,No
4514-MOTEO,Female,1,No,No,7,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,One year,No,Mailed check,24.56,171.92,No
2645-MOTEO,Female,0,Yes,No,70,Yes,No phone service,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,21.95,1536.5,No
7055-GNVDE,Male,0,No,Yes,47,No,No,No,Yes,Yes,No,No internet service,No,No,Two year,No,Credit card (automatic),26.17,1229.99,Yes
9468-QPYBK,Female,0,No,Yes,20,No,Yes,DSL,No,Yes,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),25.4,508.0,No
3788-QPYBK,Female,1,Yes,No,19,No,No phone service,No,No internet service,No,No,No,No,No internet service,One year,No,Mailed check,45.76,869.44,No
5222-MOTEO,Male,0,No,No,58,No,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,102.85,5965.3,No
5031-GNVDE,Female,0,No,No,15,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),51.61,774.15,No
5433-GNVDE,Male,0,No,No,57,No,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),84.11,4794.27,No
4079-HZTQW,Female,0,No,No,55,No,Yes,DSL,No,No internet service,No,No internet service,No internet service,No,One year,No,Mailed check,114.55,6300.25,No
2180-QPYBK,Female,0,No,No,3,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),101.1,303.3,No
3060-QPYBK,Male,0,Yes,Yes,13,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,91.79,1193.27,Yes
8998-MOTEO,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),30.25,2087.25,No
8483-MOTEO,Male,1,No,No,32,No,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),96.81,3097.92,No
8436-GNVDE,Female,0,Yes,No,59,No,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.7,3994.3,No
3545-QPYBK,Female,0,No,Yes,49,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),76.88,3767.12,No
3004-MOTEO,Female,0,No,Yes,60,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),68.47,4108.2,No
7863-QPYBK,Male,0,No,Yes,69,Yes,No phone service,No,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,116.56,8042.64,No
7306-QPYBK,Male,0,No,No,0,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,59.39,59.39,No
3724-MOTEO,Female,0,Yes,Yes,24,No,No phone service,No,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),78.73,1889.52,Yes
4940-QPYBK,Male,0,Yes,No,56,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Mailed check,84.56,4735.36,Yes
8902-MOTEO,Male,0,No,No,47,No,Yes,No,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),43.15,2028.05,No
8000-VHVEG,Male,1,No,Yes,63,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,46.22,2911.86,No
1907-VHVEG,Female,0,No,Yes,49,No,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),37.62,1843.38,Yes
8715-QPYBK,Female,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,No,Mailed check,71.28,3350.16,Yes
6647-MOTEO,Female,0,No,Yes,2,No,No,DSL,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),113.3,226.6,No
1996-VHVEG,Female,0,No,No,56,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),94.36,5284.16,No
9187-QPYBK,Female,0,Yes,Yes,10,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,46.98,469.8,No
1106-GNVDE,Female,1,No,No,66,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,35.16,2320.56,No
1291-GNVDE,Female,1,Yes,Yes,6,No,No,No,No,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),50.07,300.42,No
2886-HZTQW,Male,0,No,No,26,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.32,1750.32,No
7638-QPYBK,Female,0,Yes,Yes,17,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),81.79,1390.43,No
8654-GNVDE,Female,0,No,Yes,58,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,119.02,6903.16,Yes
9638-HZTQW,Female,0,Yes,Yes,65,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),98.17,6381.05,No
4530-VHVEG,Female,0,No,Yes,69,No,No,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),109.48,7554.12,No
2042-MOTEO,Female,0,No,No,36,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),55.44,1995.84,No
6331-QPYBK,Male,1,No,No,9,Yes,Yes,No,No,No,Yes,No,No,No internet service,Month-to-month,No,Mailed check,65.61,590.49,Yes
6733-MOTEO,Male,0,No,Yes,16,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.79,348.64,No
9786-GNVDE,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),62.6,3004.8,No
4761-HZTQW,Female,1,No,Yes,43,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),80.35,3455.05,No
7331-HZTQW,Female,1,Yes,Yes,15,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),80.3,1204.5,No
3240-VHVEG,Male,0,Yes,No,7,No,Yes,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),112.06,784.42,No
6758-GNVDE,Female,0,No,No,72,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,112.75,8118.0,No
1711-MOTEO,Female,0,No,Yes,29,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),61.37,1779.73,No
7307-QPYBK,Male,0,Yes,Yes,30,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.57,2657.1,No
9712-MOTEO,Male,0,No,Yes,64,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),71.84,4597.76,No
2396-GNVDE,Female,0,No,Yes,61,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.04,2625.44,No
1046-HZTQW,Male,0,Yes,No,61,Yes,No,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,80.4,4904.4,Yes
2735-VHVEG,Male,0,Yes,No,18,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,No,Mailed check,76.15,1370.7,No
9693-QPYBK,Female,0,No,No,16,No,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Mailed check,45.48,727.68,No
6719-VHVEG,Female,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,75.52,2114.56,Yes
7707-MOTEO,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),77.02,1078.28,No
6567-HZTQW,Female,0,No,No,3,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,35.4,106.2,Yes
1372-MOTEO,Female,0,Yes,No,57,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,One year,No,Electronic check,25.58,1458.06,No
1372-HZTQW,Male,0,Yes,Yes,37,No,No,No,No internet service,Yes,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),41.98,1553.26,Yes
1544-HZTQW,Male,1,No,No,7,No,No,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),54.6,382.2,No
5888-VHVEG,Female,1,No,No,4,Yes,No,No,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),60.17,240.68,No
4231-HZTQW,Female,0,No,No,4,No,Yes,No,Yes,No,Yes,Yes,No internet service,No,One year,No,Electronic check,55.62,222.48,No
9366-VHVEG,Female,0,Yes,Yes,54,No,No,No,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),81.47,4399.38,No
8057-HZTQW,Female,0,No,No,8,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,105.49,843.92,No
9512-HZTQW,Female,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One year,No,Mailed check,37.67,2410.88,No
3410-HZTQW,Male,0,No,No,21,No,No,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Credit card (automatic),49.34,1036.14,No
7776-QPYBK,Male,0,No,Yes,18,No,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.97,2069.46,Yes
1083-QPYBK,Male,0,Yes,No,24,No,No phone service,No,No internet service,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),78.26,1878.24,No
1579-VHVEG,Female,0,Yes,Yes,51,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),48.57,2477.07,No
3361-GNVDE,Male,0,No,No,64,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),49.3,3155.2,No
4609-MOTEO,Male,0,No,Yes,38,No,No,DSL,No,No,No internet service,No,No internet service,No,One year,No,Mailed check,117.88,4479.44,Yes
6012-GNVDE,Male,0,No,No,59,No,No phone service,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,45.34,2675.06,No
4201-MOTEO,Female,0,No,No,12,No,Yes,No,No internet service,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),103.2,1238.4,Yes
1557-GNVDE,Female,0,Yes,No,69,No,Yes,No,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Electronic check,35.56,2453.64,No
2602-MOTEO,Female,0,No,No,1,No,Yes,No,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),52.91,52.91,No
6130-GNVDE,Female,1,No,Yes,72,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,87.07,6269.04,No
6030-HZTQW,Male,1,Yes,No,46,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),110.46,5081.16,No
1179-QPYBK,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,70.12,1262.16,No
7162-QPYBK,Female,0,Yes,No,49,Yes,No,No,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),46.71,2288.79,No
3000-VHVEG,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,78.87,552.09,No
4171-HZTQW,Female,1,No,Yes,19,No,No phone service,No,No,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,65.77,1249.63,No
2135-MOTEO,Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),41.98,1175.44,Yes
2153-QPYBK,Female,1,Yes,No,63,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.67,7035.21,No
2635-HZTQW,Male,0,No,No,20,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),70.14,1402.8,No
7127-HZTQW,Female,0,No,Yes,3,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,113.36,340.08,No
7120-HZTQW,Female,0,Yes,Yes,24,No,No,No,No,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),74.92,1798.08,Yes
6890-VHVEG,Male,0,Yes,Yes,48,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),71.15,3415.2,No
5037-HZTQW,Female,0,No,Yes,52,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,56.65,2945.8,No
3620-GNVDE,Female,0,Yes,No,30,Yes,No,No,No,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),37.23,1116.9,No
4732-MOTEO,Male,0,No,No,44,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),41.36,1819.84,No
3349-MOTEO,Female,0,Yes,No,41,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,105.45,4323.45,Yes
